tweet1,tweet2,text1,text2
49,259,Why is everyone saying the SCOTUS decision was narrow? It was 7-2 ruling in favor of discrimination.,"Congrats #MasterpieceCakeshop on the Supreme Court ruling. 

Decorating cakes 🎂 is an art. No one should be forced to make art they don’t agree with!

#SCOTUS #MondayMotivation"
356,297,the supreme court........sucks,In a 7-2 decision in favor of Masterpiece Cakeshop #SCOTUS cautions state government against bullying business owners into the equality movement #TuesdayThoughts #ToleranceMatters
601,932,The supreme court ruling today is very limited to the case and even got Justice Kagan on board so both sides declaring it a disaster/victory aren't accurate,"I gotta be honest, waking up on a Monday morning to hear about all of the many ways that the Supreme Court is fucking things up, makes me SO HAPPY that I got my #TubesTied in March! Our bodies and lives are OUR OWN! ✊🏻"
634,165,"Turn’s out, even Spanky’s SCOTUS agreed that he’s NOT above the law. BIG loss for Cheetoman. Show your taxes, big boy.","When you want to take away citizens right to peaceful protest for social &amp; civil justice issues but also want a baker to have the right to protest &amp; refuse service out of prejudice against citizens sexuality. 🤔 You may be a #hatemonger 

#SCOTUS #CivilRights #Bigotry  #TakeAKnee"
146,839,Aides report Trump just took a galkandic in his pants when the Supreme Court ruling came down.,U.S. Supreme Court ruled 7 to 2 in favor of Colorado cake artist Jack Phillips in Masterpiece Cakeshop v. Colorado Civil Rights Commission. The ruling reversed the state’s decision to punish Phillips for living and working consistent with his religious beliefs about marriage.
146,634,Aides report Trump just took a galkandic in his pants when the Supreme Court ruling came down.,"Turn’s out, even Spanky’s SCOTUS agreed that he’s NOT above the law. BIG loss for Cheetoman. Show your taxes, big boy."
932,860,"I gotta be honest, waking up on a Monday morning to hear about all of the many ways that the Supreme Court is fucking things up, makes me SO HAPPY that I got my #TubesTied in March! Our bodies and lives are OUR OWN! ✊🏻",The 2020 election in addition to the question of Trump vs. America is also a question of Amy Coney Barrett vs Ketanji Brown-Jackson for the next SCOTUS appointment.
321,153,It’s wild that a religious baker got a supreme court decision in his favor bc the people fighting him hated religion more than he hated gays,Justices #RBG &amp; #Sotomayor were the only two to vote correctly yesterday. #SCOTUS’s decision has made it even easier for people to deny or over charge women for the healthcare they need. Why is my body/health constantly under attack? #ACA
303,872,If the supreme Court sides with Trump on his taxes we know it's all @senatemajldr doing for STACKING the court with bought and paid for judges like KAVANAUGH. We will have to increase pressure on @GOP up for re-election on their votes and hold them ACCOUNTABLE vote them all OUT,"The Supreme Court ruled this week that business owners cannot be forced to celebrate events and express views that violate their conscience, while the President demands that NFL players stand for the anthem. #SCOTUS"
146,532,Aides report Trump just took a galkandic in his pants when the Supreme Court ruling came down.,"I’m having a hard time understanding the fact that the Supreme Court ruled on narrow grounds for the baker who refused to bake a wedding cake for a same-sex couple. It’s blatant discrimination, argument irrefutable."
932,872,"I gotta be honest, waking up on a Monday morning to hear about all of the many ways that the Supreme Court is fucking things up, makes me SO HAPPY that I got my #TubesTied in March! Our bodies and lives are OUR OWN! ✊🏻","The Supreme Court ruled this week that business owners cannot be forced to celebrate events and express views that violate their conscience, while the President demands that NFL players stand for the anthem. #SCOTUS"
321,932,It’s wild that a religious baker got a supreme court decision in his favor bc the people fighting him hated religion more than he hated gays,"I gotta be honest, waking up on a Monday morning to hear about all of the many ways that the Supreme Court is fucking things up, makes me SO HAPPY that I got my #TubesTied in March! Our bodies and lives are OUR OWN! ✊🏻"
74,860,"This is fascinating. Apparently POTUS can kill someone in the middle of Mardi Gras and there's not a damn thing anyone can do about it. BUT POTUS cannot ...
* Name a Supreme Court justice in his last year in office ...
• Protect trans federal employees from discrimination....",The 2020 election in addition to the question of Trump vs. America is also a question of Amy Coney Barrett vs Ketanji Brown-Jackson for the next SCOTUS appointment.
532,860,"I’m having a hard time understanding the fact that the Supreme Court ruled on narrow grounds for the baker who refused to bake a wedding cake for a same-sex couple. It’s blatant discrimination, argument irrefutable.",The 2020 election in addition to the question of Trump vs. America is also a question of Amy Coney Barrett vs Ketanji Brown-Jackson for the next SCOTUS appointment.
410,283,Trump can't pardon himself. in the Nixon case over the tapes Nixon argued for the right to self-pardoning./ SCOTUS said no. Nixon resigned 4 days later. Republicans have selective memory.,"Drumpf's way of saying to the SCOTUS, you can't rule against presidential power of commuting my partner in crime sentence,  NOW WHAT,  JOHN ROBERTS"
321,259,It’s wild that a religious baker got a supreme court decision in his favor bc the people fighting him hated religion more than he hated gays,"Congrats #MasterpieceCakeshop on the Supreme Court ruling. 

Decorating cakes 🎂 is an art. No one should be forced to make art they don’t agree with!

#SCOTUS #MondayMotivation"
622,410,"Tolerant libs triggeredyet again #SCOTUS ruling was 7-2! Two justices that usually side with the democrats, sided with the 👨‍🍳. #libintolerance",Trump can't pardon himself. in the Nixon case over the tapes Nixon argued for the right to self-pardoning./ SCOTUS said no. Nixon resigned 4 days later. Republicans have selective memory.
228,303,"I now blame magas as much as gop sen and scotus. As long as they adore this false idol, no official wants to enrage the gop electorate. And I told u guys they feel homicidal toward.anyone who criticizes a hair on his fake orange head",If the supreme Court sides with Trump on his taxes we know it's all @senatemajldr doing for STACKING the court with bought and paid for judges like KAVANAUGH. We will have to increase pressure on @GOP up for re-election on their votes and hold them ACCOUNTABLE vote them all OUT
634,303,"Turn’s out, even Spanky’s SCOTUS agreed that he’s NOT above the law. BIG loss for Cheetoman. Show your taxes, big boy.",If the supreme Court sides with Trump on his taxes we know it's all @senatemajldr doing for STACKING the court with bought and paid for judges like KAVANAUGH. We will have to increase pressure on @GOP up for re-election on their votes and hold them ACCOUNTABLE vote them all OUT
128,621,I'm disappointed that it was not a 9 to 0 decision against Trump. The two Supreme Court justices who voted in the Trump's favor are ignoring the constitutional requirement that no one is above the law... not even the president.,"republicans when scotus didn’t favor obama: hell yeah! their job isn’t to answer to the president.

republicans when scotus doesn’t favor trump: 👁👄👁"
882,932,Let’s go Supreme Court!!!! #smallwins,"I gotta be honest, waking up on a Monday morning to hear about all of the many ways that the Supreme Court is fucking things up, makes me SO HAPPY that I got my #TubesTied in March! Our bodies and lives are OUR OWN! ✊🏻"
601,283,The supreme court ruling today is very limited to the case and even got Justice Kagan on board so both sides declaring it a disaster/victory aren't accurate,"Drumpf's way of saying to the SCOTUS, you can't rule against presidential power of commuting my partner in crime sentence,  NOW WHAT,  JOHN ROBERTS"
165,621,"When you want to take away citizens right to peaceful protest for social &amp; civil justice issues but also want a baker to have the right to protest &amp; refuse service out of prejudice against citizens sexuality. 🤔 You may be a #hatemonger 

#SCOTUS #CivilRights #Bigotry  #TakeAKnee","republicans when scotus didn’t favor obama: hell yeah! their job isn’t to answer to the president.

republicans when scotus doesn’t favor trump: 👁👄👁"
561,634,"“My favorite Supreme Court Justice is” 
I had to cut the kid off right there.
What 13 year old has a favorite Supreme Court Justice?","Turn’s out, even Spanky’s SCOTUS agreed that he’s NOT above the law. BIG loss for Cheetoman. Show your taxes, big boy."
532,297,"I’m having a hard time understanding the fact that the Supreme Court ruled on narrow grounds for the baker who refused to bake a wedding cake for a same-sex couple. It’s blatant discrimination, argument irrefutable.",In a 7-2 decision in favor of Masterpiece Cakeshop #SCOTUS cautions state government against bullying business owners into the equality movement #TuesdayThoughts #ToleranceMatters
24,879,Supreme Court rules against @POTUS and now we get to see tax returns!! Someone in the Oval Office is going to be an angry orange guy today!,#SCOTUS reaffirms @realDonaldTrump is not above the law!
74,165,"This is fascinating. Apparently POTUS can kill someone in the middle of Mardi Gras and there's not a damn thing anyone can do about it. BUT POTUS cannot ...
* Name a Supreme Court justice in his last year in office ...
• Protect trans federal employees from discrimination....","When you want to take away citizens right to peaceful protest for social &amp; civil justice issues but also want a baker to have the right to protest &amp; refuse service out of prejudice against citizens sexuality. 🤔 You may be a #hatemonger 

#SCOTUS #CivilRights #Bigotry  #TakeAKnee"
321,879,It’s wild that a religious baker got a supreme court decision in his favor bc the people fighting him hated religion more than he hated gays,#SCOTUS reaffirms @realDonaldTrump is not above the law!
321,128,It’s wild that a religious baker got a supreme court decision in his favor bc the people fighting him hated religion more than he hated gays,I'm disappointed that it was not a 9 to 0 decision against Trump. The two Supreme Court justices who voted in the Trump's favor are ignoring the constitutional requirement that no one is above the law... not even the president.
899,212,Way to reinforce the fact that if your straight and white you can do whatever you want #SCOTUS heaven forbid someone filled with hatred gets their feelings hurt. I bet he’s made cake for an LGBTQA+ wedding planner 😱 #MasterpieceCakeshop,I generally agree with today’s Supreme Court 1st Amendment ruling but the right to do a thing does not mean it is right to do that thing. The baker engaged in exlusionary and hateful behavior which ought to be condemned even if his right to do so has been upheld.
634,621,"Turn’s out, even Spanky’s SCOTUS agreed that he’s NOT above the law. BIG loss for Cheetoman. Show your taxes, big boy.","republicans when scotus didn’t favor obama: hell yeah! their job isn’t to answer to the president.

republicans when scotus doesn’t favor trump: 👁👄👁"
634,882,"Turn’s out, even Spanky’s SCOTUS agreed that he’s NOT above the law. BIG loss for Cheetoman. Show your taxes, big boy.",Let’s go Supreme Court!!!! #smallwins
561,146,"“My favorite Supreme Court Justice is” 
I had to cut the kid off right there.
What 13 year old has a favorite Supreme Court Justice?",Aides report Trump just took a galkandic in his pants when the Supreme Court ruling came down.
146,303,Aides report Trump just took a galkandic in his pants when the Supreme Court ruling came down.,If the supreme Court sides with Trump on his taxes we know it's all @senatemajldr doing for STACKING the court with bought and paid for judges like KAVANAUGH. We will have to increase pressure on @GOP up for re-election on their votes and hold them ACCOUNTABLE vote them all OUT
634,356,"Turn’s out, even Spanky’s SCOTUS agreed that he’s NOT above the law. BIG loss for Cheetoman. Show your taxes, big boy.",the supreme court........sucks
228,879,"I now blame magas as much as gop sen and scotus. As long as they adore this false idol, no official wants to enrage the gop electorate. And I told u guys they feel homicidal toward.anyone who criticizes a hair on his fake orange head",#SCOTUS reaffirms @realDonaldTrump is not above the law!
561,165,"“My favorite Supreme Court Justice is” 
I had to cut the kid off right there.
What 13 year old has a favorite Supreme Court Justice?","When you want to take away citizens right to peaceful protest for social &amp; civil justice issues but also want a baker to have the right to protest &amp; refuse service out of prejudice against citizens sexuality. 🤔 You may be a #hatemonger 

#SCOTUS #CivilRights #Bigotry  #TakeAKnee"
146,601,Aides report Trump just took a galkandic in his pants when the Supreme Court ruling came down.,The supreme court ruling today is very limited to the case and even got Justice Kagan on board so both sides declaring it a disaster/victory aren't accurate
839,621,U.S. Supreme Court ruled 7 to 2 in favor of Colorado cake artist Jack Phillips in Masterpiece Cakeshop v. Colorado Civil Rights Commission. The ruling reversed the state’s decision to punish Phillips for living and working consistent with his religious beliefs about marriage.,"republicans when scotus didn’t favor obama: hell yeah! their job isn’t to answer to the president.

republicans when scotus doesn’t favor trump: 👁👄👁"
839,860,U.S. Supreme Court ruled 7 to 2 in favor of Colorado cake artist Jack Phillips in Masterpiece Cakeshop v. Colorado Civil Rights Commission. The ruling reversed the state’s decision to punish Phillips for living and working consistent with his religious beliefs about marriage.,The 2020 election in addition to the question of Trump vs. America is also a question of Amy Coney Barrett vs Ketanji Brown-Jackson for the next SCOTUS appointment.
